dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
ECGFiveDays,0.9744,1.0,-0.0256,loss,0.1294,0.0,0.1294,loss,-0.1671,4.7579,-4.925,loss,271644,3.5484
ElectricDevices,0.6574,0.712,-0.0546,loss,1.1434,5.5714,-4.428,win,0.0519,4.6437,-4.5918,loss,272334,3.551
FaceAll,0.9101,0.9528,-0.0427,loss,0.3688,0.2954,0.0734,loss,-0.0912,3.9975,-4.0887,loss,273300,3.5546
FaceFour,0.9659,0.9591,0.0068,win,0.2934,0.468,-0.1746,win,0.0024,6.4735,-6.4711,loss,271920,3.5494
FacesUCR,0.8815,0.9597,-0.0782,loss,0.4795,0.1909,0.2886,loss,0.0661,3.1775,-3.1114,loss,273300,3.5546
FiftyWords,0.811,0.8352,-0.0242,loss,0.8408,1.0207,-0.1799,win,0.367,3.3053,-2.9383,loss,278268,3.5737
Fish,0.96,0.9806,-0.0206,loss,0.2434,0.2986,-0.0552,win,0.2568,5.4842,-5.2274,loss,272334,3.551
FordA,0.9629,0.9541,0.0088,win,0.1511,0.4398,-0.2887,win,0.1981,2.7146,-2.5165,loss,271644,3.5484
FordB,0.8519,0.8499,0.002,tie,0.3596,1.4783,-1.1187,win,-0.117,1.6448,-1.7618,loss,271644,3.5484
GunPoint,0.98,0.9853,-0.0053,loss,0.1065,0.0533,0.0532,loss,0.0259,4.0108,-3.9849,loss,271644,3.5484
Ham,0.7238,0.7086,0.0152,win,0.5563,1.7929,-1.2366,win,-0.1104,3.9279,-4.0383,loss,271644,3.5484
HandOutlines,0.9541,0.9476,0.0065,win,0.1928,0.3636,-0.1708,win,0.1895,12.7111,-12.5216,loss,271644,3.5484
Haptics,0.4318,0.524,-0.0922,loss,1.6617,3.2084,-1.5467,win,0.8384,5.9916,-5.1532,loss,272058,3.5499
Herring,0.5938,0.5781,0.0157,win,0.9412,3.3086,-2.3674,win,0.1756,4.6122,-4.4366,loss,271644,3.5484
InlineSkate,0.4418,0.4913,-0.0495,loss,1.7911,2.5766,-0.7855,win,1.0705,8.1641,-7.0936,loss,272334,3.551
InsectWingbeatSound,0.6066,0.6146,-0.008,loss,1.0447,2.598,-1.5533,win,-0.0156,2.7342,-2.7498,loss,272886,3.553
ItalyPowerDemand,0.9592,0.9506,0.0086,win,0.1498,0.5572,-0.4074,win,0.1755,4.1634,-3.9879,loss,271644,3.5484
