dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
Fungi,0.9785,,,no_baseline,0.1994,,,no_baseline,1.1383,,,no_baseline,62332,1.5048
GestureMidAirD1,0.7077,,,no_baseline,1.1323,,,no_baseline,2.5509,,,no_baseline,62924,1.507
GestureMidAirD2,0.6,,,no_baseline,1.1913,,,no_baseline,2.1564,,,no_baseline,62924,1.507
GestureMidAirD3,0.3462,,,no_baseline,2.3494,,,no_baseline,2.8795,,,no_baseline,62924,1.507
GesturePebbleZ1,0.907,,,no_baseline,0.325,,,no_baseline,1.7862,,,no_baseline,61444,1.5014
GesturePebbleZ2,0.9241,,,no_baseline,0.3282,,,no_baseline,1.7153,,,no_baseline,61444,1.5014
GunPointAgeSpan,0.9905,,,no_baseline,0.0828,,,no_baseline,0.5382,,,no_baseline,61148,1.5003
GunPointMaleVersusFemale,0.9873,,,no_baseline,0.0909,,,no_baseline,2.577,,,no_baseline,61148,1.5003
GunPointOldVersusYoung,0.9746,,,no_baseline,0.098,,,no_baseline,1.2744,,,no_baseline,61148,1.5003
HouseTwenty,0.9412,,,no_baseline,0.1819,,,no_baseline,2.1319,,,no_baseline,61148,1.5003
InsectEPGRegularTrain,0.9799,,,no_baseline,0.122,,,no_baseline,1.5814,,,no_baseline,61222,1.5006
InsectEPGSmallTrain,0.9518,,,no_baseline,0.2105,,,no_baseline,2.3967,,,no_baseline,61222,1.5006
MelbournePedestrian,0.8889,,,no_baseline,0.3661,,,no_baseline,0.3398,,,no_baseline,61740,1.5025
MixedShapesRegularTrain,0.9485,,,no_baseline,0.2565,,,no_baseline,0.9038,,,no_baseline,61370,1.5011
MixedShapesSmallTrain,0.8676,,,no_baseline,0.4239,,,no_baseline,1.9523,,,no_baseline,61370,1.5011
PLAID,0.8734,,,no_baseline,0.4211,,,no_baseline,2.7281,,,no_baseline,61814,1.5028
PickupGestureWiimoteZ,0.8,,,no_baseline,0.8121,,,no_baseline,0.7224,,,no_baseline,61740,1.5025
PigAirwayPressure,0.0433,,,no_baseline,3.8822,,,no_baseline,0.3734,,,no_baseline,64848,1.5144
PigArtPressure,0.8413,,,no_baseline,0.6882,,,no_baseline,1.2711,,,no_baseline,64848,1.5144
PigCVP,0.7067,,,no_baseline,1.396,,,no_baseline,1.7989,,,no_baseline,64848,1.5144
PowerCons,0.9611,,,no_baseline,0.1546,,,no_baseline,1.0259,,,no_baseline,61148,1.5003
Rock,0.7,,,no_baseline,0.7233,,,no_baseline,1.378,,,no_baseline,61296,1.5009
SemgHandGenderCh2,0.89,,,no_baseline,0.2487,,,no_baseline,0.6232,,,no_baseline,61148,1.5003
SemgHandMovementCh2,0.6667,,,no_baseline,0.9146,,,no_baseline,1.869,,,no_baseline,61444,1.5014
SemgHandSubjectCh2,0.8178,,,no_baseline,0.559,,,no_baseline,1.9851,,,no_baseline,61370,1.5011
ShakeGestureWiimoteZ,0.94,,,no_baseline,0.4204,,,no_baseline,0.9827,,,no_baseline,61740,1.5025
SmoothSubspace,0.98,,,no_baseline,0.1239,,,no_baseline,0.2131,,,no_baseline,61222,1.5006
UMD,0.9931,,,no_baseline,0.0907,,,no_baseline,1.1836,,,no_baseline,61222,1.5006
